Title,Year,Genre,Rating,Revenue (Millions),Budget (Millions),Director
Movie 2796,2018,Comedy,5.302477741003729,450.6617840913727,241.74162404644957,Director 2796
Movie 2797,2010,Thriller,5.927802159429849,336.39709279104227,0.0,Director 2797
Movie 2798,2012,Action,4.087138880662451,215.54190389202117,257.26966740079274,Director 2798
Movie 2799,2014,Drama,7.987662553039721,406.43520962249016,37.240753542563,Director 2799
Movie 2800,2018,Thriller,7.067280705543736,0.0,292.0880875036841,Director 2800
Movie 2801,2010,Comedy,3.986612040300522,467.7669391801004,143.47118302901484,Director 2801
Movie 2802,2010,Action,6.792842457088076,204.57478396548635,145.92928163562323,Director 2802
Movie 2803,2014,Action,9.13544480322332,464.6882484509158,241.43204869692323,Director 2803
Movie 2804,2020,Thriller,6.34976892289775,122.59011887992467,0.0,Director 2804
Movie 2805,2016,Action,2.1003343673580206,422.1851685377981,277.15428593991345,Director 2805
Movie 2806,2010,Action,7.091224444517833,317.19133898274146,154.78975061693038,Director 2806
Movie 2807,2018,Thriller,7.519242391300394,235.4323587323725,0.0,Director 2807
Movie 2808,2012,Comedy,9.546388402450264,44.41170584152228,53.24466455491623,Director 2808
Movie 2809,2014,Action,2.1485524625585746,91.84599911156324,106.36421618577036,Director 2809
Movie 2810,2010,Comedy,6.207700271006631,169.88823691893887,36.78061425181119,Director 2810
Movie 2811,2016,Comedy,7.720937761844483,18.87846654594071,0.0,Director 2811
Movie 2812,2010,Comedy,3.122453878287488,0.0,0.0,Director 2812
Movie 2813,2018,Drama,2.5246431456911007,311.5187744828215,0.0,Director 2813
Movie 2814,2016,Comedy,1.1830119910706354,200.42819429987009,0.0,Director 2814
Movie 2815,2012,Comedy,2.2763401715161864,364.5545520226967,283.6390365423699,Director 2815
Movie 2816,2014,Drama,9.055185969681236,58.99879426523508,266.7889535386533,Director 2816
Movie 2817,2020,Drama,3.77676103116216,68.12511632400208,156.46860754637856,Director 2817
Movie 2818,2010,Comedy,6.816379945799707,128.5650562965492,116.7448986995526,Director 2818
Movie 2819,2018,Thriller,7.99966763721503,0.0,0.0,Director 2819
Movie 2820,2014,Drama,8.56928965263246,458.9837200840737,37.272642895513854,Director 2820
Movie 2821,2014,Comedy,3.3417322878418574,139.07315895041256,115.38940658603298,Director 2821
Movie 2822,2014,Drama,5.475526256271387,141.46530553856942,224.5137298736248,Director 2822
Movie 2823,2016,Comedy,7.809973787674521,4.277618150884536,60.66236417203879,Director 2823
Movie 2824,2012,Drama,5.51505569619094,188.05527367820545,90.26067562028368,Director 2824
Movie 2825,2020,Thriller,6.352018076305026,83.23098630070857,118.9131632214458,Director 2825
Movie 2826,2016,Action,7.858567403350295,339.6773075001456,0.0,Director 2826
Movie 2827,2010,Action,3.0897911839985577,294.3673882303867,0.0,Director 2827
Movie 2828,2018,Drama,8.962854131669587,0.0,0.0,Director 2828
Movie 2829,2012,Drama,6.953909750843411,63.624249342213815,88.502061420161,Director 2829
Movie 2830,2014,Drama,5.6784813919277255,430.5734237401143,35.51405568251394,Director 2830
Movie 2831,2012,Thriller,4.063420330928588,0.0,295.7765402943336,Director 2831
Movie 2832,2010,Action,5.716195768500355,381.14178882747535,85.54019451926033,Director 2832
Movie 2833,2016,Action,3.928690346357894,318.67563151654053,0.0,Director 2833
Movie 2834,2012,Comedy,3.896725568933089,46.36940556289207,0.0,Director 2834
Movie 2835,2012,Thriller,2.327516971375288,0.0,71.71416664105928,Director 2835
Movie 2836,2012,Action,3.381387566893559,310.4422959272595,43.80266040826862,Director 2836
Movie 2837,2014,Action,1.1622645062357573,72.69610410759284,180.97131467069005,Director 2837
Movie 2838,2012,Thriller,1.2488264913570652,293.8117662827486,20.338294007380146,Director 2838
Movie 2839,2020,Drama,6.513000925834997,0.0,171.41975738185607,Director 2839
Movie 2840,2010,Thriller,8.352645282569494,410.9588851033413,0.0,Director 2840
Movie 2841,2018,Comedy,5.542867255879939,195.7417050660134,269.32270164043194,Director 2841
Movie 2842,2010,Action,9.275495460620276,125.7065721753428,96.06426653539428,Director 2842
Movie 2843,2014,Action,3.657821547230166,428.49097474919125,57.4387298603101,Director 2843
Movie 2844,2018,Comedy,8.947230789312457,40.62518347899314,2.1303626988886606,Director 2844
Movie 2845,2012,Drama,2.67415479995797,66.35405162360314,137.21911195863962,Director 2845
Movie 2846,2018,Comedy,5.570340362631025,391.24471796787503,291.86938898813446,Director 2846
Movie 2847,2018,Action,6.044450632462562,377.2145679443976,0.0,Director 2847
Movie 2848,2018,Action,2.5033264524702545,252.6249958724938,261.1403186866392,Director 2848
Movie 2849,2016,Action,2.866181634919317,70.02960894371263,52.83675029768858,Director 2849
Movie 2850,2014,Drama,5.449501709015292,120.51436685681183,215.63780568326888,Director 2850
Movie 2851,2018,Thriller,8.197477493265366,454.2128918829781,248.1162436531561,Director 2851
Movie 2852,2012,Action,4.262014770554387,182.57509615135763,231.30928804662835,Director 2852
Movie 2853,2018,Drama,6.016114231620772,90.06115824318752,238.3995475632642,Director 2853
Movie 2854,2014,Drama,1.8439737840529475,209.8221941074748,0.0,Director 2854
Movie 2855,2020,Comedy,8.329518887779129,0.0,213.37538146819884,Director 2855
Movie 2856,2012,Drama,8.520609650876526,435.5867649687169,75.66458265064333,Director 2856
Movie 2857,2012,Thriller,2.917354109904189,444.1013748300919,106.93416086080803,Director 2857
Movie 2858,2020,Comedy,1.3810639584475073,180.42748441278536,247.5938004876831,Director 2858
Movie 2859,2016,Comedy,9.296651710269716,251.60287892812067,0.0,Director 2859
Movie 2860,2020,Drama,5.143439162144003,474.7644707312562,149.1974000130892,Director 2860
Movie 2861,2018,Drama,4.286002257585041,476.59618866581127,0.0,Director 2861
Movie 2862,2020,Thriller,5.6603650066417215,0.0,282.69405204026066,Director 2862
Movie 2863,2020,Thriller,2.83610482437426,401.2738068269113,140.51462013058403,Director 2863
Movie 2864,2014,Action,5.578717161957242,251.6710729985633,100.69503050750184,Director 2864
Movie 2865,2016,Thriller,7.888487374474837,162.9676097989295,170.32996609992625,Director 2865
Movie 2866,2012,Thriller,4.711356417923167,360.7779157347936,186.44109083725675,Director 2866
Movie 2867,2016,Comedy,4.162058963124308,75.54252123831715,0.0,Director 2867
Movie 2868,2014,Thriller,7.6899357943099265,17.929713696839855,0.0,Director 2868
Movie 2869,2016,Comedy,7.838050216773027,0.0,282.88660012819105,Director 2869
Movie 2870,2020,Thriller,5.65933520993756,179.24310744086128,0.0,Director 2870
Movie 2871,2018,Comedy,9.84400116622785,238.7728947132217,196.70039397745236,Director 2871
Movie 2872,2018,Drama,9.011513376155069,304.3406057658704,253.91382855400556,Director 2872
Movie 2873,2014,Drama,6.0811814244920885,422.8713720228525,276.8381475806278,Director 2873
Movie 2874,2010,Action,8.578699538522683,145.51506567668605,284.857822541044,Director 2874
Movie 2875,2016,Action,7.55804591928783,481.3829904456069,0.0,Director 2875
Movie 2876,2010,Action,7.026125288315423,366.5184196221465,105.75577620893684,Director 2876
Movie 2877,2010,Thriller,5.275497242727512,426.79109875374826,123.07691328291898,Director 2877
Movie 2878,2010,Drama,9.20311073840488,289.12697702737074,277.7294073464712,Director 2878
Movie 2879,2016,Drama,2.706307385022477,257.29032865931947,0.0,Director 2879
Movie 2880,2016,Action,7.003737020283978,0.0,24.334145620862387,Director 2880
Movie 2881,2018,Action,9.345723766440848,419.5409067183502,0.0,Director 2881
Movie 2882,2012,Action,3.818290642318673,375.20237554177424,236.48158577750263,Director 2882
Movie 2883,2010,Drama,9.645094146370138,177.76326468114928,0.0,Director 2883
Movie 2884,2020,Comedy,1.3609609738582806,308.58816645721527,243.8231370487443,Director 2884
Movie 2885,2018,Drama,7.607660966876067,298.1188508378671,0.0,Director 2885
Movie 2886,2010,Comedy,2.4139874122029443,89.21516637455102,0.0,Director 2886
Movie 2887,2012,Drama,6.1469311122468255,466.03152646409967,60.42812736932476,Director 2887
Movie 2888,2010,Drama,3.901949052702941,284.81488182031126,140.90703679330025,Director 2888
Movie 2889,2018,Action,5.258296556805211,127.93575252569892,0.0,Director 2889
Movie 2890,2010,Drama,2.3169251854673028,79.23169586052552,0.0,Director 2890
Movie 2891,2016,Thriller,4.999010059754021,249.8932088969387,109.36507264481928,Director 2891
Movie 2892,2018,Comedy,6.72841810743786,266.000306942186,169.57218511503407,Director 2892
Movie 2893,2014,Drama,4.273921714947608,363.4554105249517,50.92686465146835,Director 2893
Movie 2894,2010,Action,6.094852966730725,307.7092092940069,172.48890631378424,Director 2894
Movie 2895,2018,Drama,9.426168078686151,107.26386053785754,0.0,Director 2895
Movie 2896,2016,Thriller,8.224214256489603,119.25749713797686,222.18463605699765,Director 2896
Movie 2897,2020,Thriller,2.0044928850278305,359.4023869008642,200.41196323948597,Director 2897
Movie 2898,2018,Thriller,7.517110323104647,80.35785404354601,191.22309096631076,Director 2898
Movie 2899,2012,Action,3.3932605053567126,131.6557029173329,113.5495087650952,Director 2899
Movie 2900,2020,Thriller,7.750930055015699,130.78656059549562,115.0432078553346,Director 2900
Movie 2901,2020,Drama,5.617045014167589,186.393933137435,0.0,Director 2901
Movie 2902,2016,Action,8.34799113989351,13.95294598718607,16.06265089541226,Director 2902
Movie 2903,2018,Action,7.770968369641848,122.15328481251645,200.57493275945745,Director 2903
Movie 2904,2020,Drama,9.609608004729797,494.2856736129209,28.971617323152454,Director 2904
Movie 2905,2018,Action,3.5172013807311644,143.09353075861236,218.91811803725847,Director 2905
Movie 2906,2014,Action,9.873684531100684,185.25070070773657,231.7771352815558,Director 2906
Movie 2907,2010,Comedy,4.638923755666104,346.43870529024986,74.85141394203154,Director 2907
Movie 2908,2012,Thriller,3.201464468728162,337.1070535637922,256.62208985480487,Director 2908
Movie 2909,2016,Comedy,7.266359449619898,352.9274694044627,213.97722737053888,Director 2909
Movie 2910,2020,Comedy,5.434970939700149,234.10095390492356,7.189812751175623,Director 2910
Movie 2911,2020,Thriller,9.62215788938811,10.061934252913607,54.31789986797173,Director 2911
Movie 2912,2010,Drama,4.547874779849508,0.0,60.143821308806366,Director 2912
Movie 2913,2016,Drama,2.9203308274329856,162.48437991753227,209.88776705983827,Director 2913
Movie 2914,2018,Thriller,4.7690525509672135,51.32919861452467,238.30919521246057,Director 2914
Movie 2915,2012,Comedy,3.428169274517012,98.3056291886078,27.873494487010447,Director 2915
Movie 2916,2010,Comedy,3.695625782385117,305.5398526365266,237.41453336254108,Director 2916
Movie 2917,2010,Thriller,2.320084566822855,153.72999733569415,236.6795393155437,Director 2917
Movie 2918,2016,Comedy,3.410150793665168,0.0,106.0323297094723,Director 2918
Movie 2919,2014,Drama,8.667358592289583,223.3638729654449,66.62723282818317,Director 2919
Movie 2920,2014,Thriller,1.9263986265568136,318.0518323499109,27.69072897996448,Director 2920
Movie 2921,2012,Thriller,3.370823326028095,150.97453526866138,0.0,Director 2921
Movie 2922,2010,Thriller,4.768984594062449,444.5658873063786,232.52802825340305,Director 2922
Movie 2923,2014,Thriller,8.960345874952347,488.2529576115644,41.87114346526019,Director 2923
Movie 2924,2014,Thriller,6.768491394226476,332.3677087498999,0.0,Director 2924
Movie 2925,2018,Action,6.261683027266906,343.3763346204984,2.1171485622407005,Director 2925
Movie 2926,2012,Drama,2.6962802491385625,199.4312237488841,168.14928733539534,Director 2926
Movie 2927,2020,Action,3.334966410279813,377.15872567361697,63.749920934498505,Director 2927
Movie 2928,2016,Comedy,3.1205154139599243,332.9420307263463,105.4501282386528,Director 2928
Movie 2929,2014,Drama,4.639303010240204,41.21078374109024,221.55358496636015,Director 2929
Movie 2930,2016,Action,3.815735510416224,390.46826308965865,23.95019997615333,Director 2930
Movie 2931,2020,Drama,3.5977047993246813,424.7962937864773,161.75049551145167,Director 2931
Movie 2932,2014,Thriller,6.505887710816385,459.5562590090946,0.0,Director 2932
Movie 2933,2016,Action,9.9962471719297,346.47809530657685,215.7124063742085,Director 2933
Movie 2934,2014,Comedy,3.5764437491172707,21.76717379576202,11.568295408936365,Director 2934
Movie 2935,2018,Drama,8.620851313226222,441.6399980946869,59.72884949464762,Director 2935
Movie 2936,2010,Comedy,6.174057342875535,396.7457207903288,132.2870008269055,Director 2936
Movie 2937,2018,Action,7.467454942717762,218.16760317712624,0.0,Director 2937
Movie 2938,2020,Comedy,5.954920230768569,391.2744333568865,192.75915561435505,Director 2938
Movie 2939,2012,Drama,8.703572199207734,315.58571397768304,0.0,Director 2939
Movie 2940,2020,Comedy,4.5327075320301855,50.17632570267453,93.17668252199547,Director 2940
Movie 2941,2012,Thriller,1.955659937034696,301.1592689640886,106.17952269631888,Director 2941
Movie 2942,2018,Comedy,5.73807903937693,368.3175040353111,0.0,Director 2942
Movie 2943,2016,Action,2.6550922585159378,171.2852423570386,6.647660854061627,Director 2943
Movie 2944,2014,Drama,5.29133023202652,4.3637643088626845,0.0,Director 2944
Movie 2945,2018,Action,3.1894940925210253,132.44813665981704,92.3557292297006,Director 2945
Movie 2946,2014,Comedy,2.4771337261446966,6.165999528049063,102.05902994520692,Director 2946
Movie 2947,2020,Comedy,1.460808116398138,375.4338568973187,90.41109045046996,Director 2947
Movie 2948,2016,Action,3.31532375604793,0.0,79.4814684699694,Director 2948
Movie 2949,2010,Thriller,4.152164884505128,50.711951226273214,0.0,Director 2949
Movie 2950,2016,Action,7.492559540056603,489.6735155343713,292.9723173806553,Director 2950
Movie 2951,2016,Comedy,7.865669365974475,62.89952948712022,0.0,Director 2951
Movie 2952,2016,Drama,7.7448265256786275,238.71415921394464,0.0,Director 2952
Movie 2953,2018,Comedy,8.027780281859242,0.0,274.2860901145891,Director 2953
Movie 2954,2012,Thriller,8.03021815795695,362.1766276777191,0.0,Director 2954
Movie 2955,2020,Thriller,1.8451547741141967,31.30797334847693,158.1821654764055,Director 2955
Movie 2956,2018,Comedy,3.2475171654118,0.0,275.5844844796508,Director 2956
Movie 2957,2014,Action,4.173526908317892,254.15093638706327,93.1948595297111,Director 2957
Movie 2958,2012,Action,8.191837746369421,341.2385848107169,36.567646532216486,Director 2958
Movie 2959,2020,Drama,5.41691822325228,0.0,194.20036829408733,Director 2959
Movie 2960,2020,Action,7.0097129209557485,158.44803555042023,145.06434480125395,Director 2960
Movie 2961,2016,Action,5.746968107782752,295.9425950526372,78.79148955159204,Director 2961
Movie 2962,2016,Comedy,8.9982385049728,147.71949642453438,56.89717327296026,Director 2962
Movie 2963,2018,Action,2.3854209620297144,4.859541901282995,113.24140780494122,Director 2963
Movie 2964,2010,Comedy,9.19743787921758,120.97705369891796,49.02247796027592,Director 2964
Movie 2965,2016,Drama,7.268179240056863,264.0512438851216,0.90228447941017,Director 2965
Movie 2966,2016,Comedy,3.6686535797256448,301.2972125046492,0.0,Director 2966
Movie 2967,2018,Comedy,2.880289018636882,301.67542422373094,100.98914430945392,Director 2967
Movie 2968,2012,Comedy,1.801025688223498,310.86973941618976,289.2239944045403,Director 2968
Movie 2969,2010,Drama,9.98738888528885,300.4381824982758,110.68070204053664,Director 2969
Movie 2970,2016,Action,1.3944790991366085,479.72010579096457,88.57083281158614,Director 2970
Movie 2971,2016,Thriller,9.31293350525221,111.58510868426217,94.74801731659235,Director 2971
Movie 2972,2016,Drama,2.996781574708224,72.63463862404834,149.2845287456958,Director 2972
Movie 2973,2012,Action,5.886907701362249,18.334759356421003,138.18426759437568,Director 2973
Movie 2974,2016,Thriller,4.887113015197663,39.69298950068023,56.93400636429072,Director 2974
Movie 2975,2012,Action,7.531848010442811,0.0,55.04351002364305,Director 2975
Movie 2976,2016,Drama,6.886805071283239,152.82348556053202,195.51861642719507,Director 2976
Movie 2977,2018,Thriller,2.617374301642937,421.4550023960266,0.0,Director 2977
Movie 2978,2014,Thriller,2.282449477178252,206.3982451620775,36.41650345415971,Director 2978
Movie 2979,2012,Action,1.4980512813047635,0.0,99.61081108555068,Director 2979
Movie 2980,2012,Drama,7.725490717281922,252.8143418236797,0.0,Director 2980
Movie 2981,2012,Comedy,8.968709525585885,391.9548270506073,0.0,Director 2981
Movie 2982,2020,Comedy,7.82023701055041,445.4027955571085,0.0,Director 2982
Movie 2983,2016,Action,4.685223700718682,254.90893070352905,3.719777500337244,Director 2983
Movie 2984,2020,Comedy,9.545971131436527,48.15806709435198,282.94177985842583,Director 2984
Movie 2985,2010,Comedy,8.532965607589592,337.19549256477467,245.3359300609444,Director 2985
Movie 2986,2010,Thriller,2.708091984578001,122.16310619999116,132.51782141872494,Director 2986
Movie 2987,2014,Thriller,6.700686501915783,65.67064688413497,23.848587414127124,Director 2987
